time_signature, track_popularity, speechiness, danceability, playlist_name          , track_artist                                                                                                                                                                                                                                        , duration_ms, energy  , playlist_genre, playlist_subgenre, track_href                                              , track_name                                                                                        , mode, uri                                 , type          , track_album_release_date, analysis_url                                                    , id                    , instrumentalness, track_album_id        , playlist_id           , track_id              , valence, key , tempo  , loudness, acousticness, liveness, track_album_name                                                                       , popularity_category
           4.0,               68,      0.274 ,       0.848 , 90s Hip-Hop            , A Tribe Called Quest                                                                                                                                                                                                                                ,    251573.0, 0.666   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/3Ti0GdlrotgwsAVBBugv0I, Can I Kick It?                                                                                    ,  1.0, spotify:track:3Ti0GdlrotgwsAVBBugv0I, audio_features, 1990-04-17              , https://api.spotify.com/v1/audio-analysis/3Ti0GdlrotgwsAVBBugv0I, 3Ti0GdlrotgwsAVBBugv0I, 0.000699        , 3kV0i1qqudjf0PGawJ4jck, 37i9dQZF1DX186v583rmzp, 3Ti0GdlrotgwsAVBBugv0I,  0.744 ,  0.0,  96.662, -6.547  , 0.173       ,   0.129 , People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition)        , LOWEST POPULARITY
           4.0,               67,      0.247 ,       0.879 , 90s Hip-Hop            , "Nas, Ms. Lauryn Hill"                                                                                                                                                                                                                              ,    282373.0, 0.564   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2, If I Ruled the World (Imagine That) (feat. Lauryn Hill)                                           ,  0.0, spotify:track:5PQmSHzWnlgG4EBuIqjac2, audio_features, 1996-07-02              , https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2, 5PQmSHzWnlgG4EBuIqjac2, 9.43e-06        , 78Fgb88MY0ECc4GVMejqTg, 37i9dQZF1DX186v583rmzp, 5PQmSHzWnlgG4EBuIqjac2,  0.523 , 10.0,  93.908, -7.682  , 0.0474      ,   0.0519, It Was Written                                                                         , LOWEST POPULARITY
           4.0,               67,      0.412 ,       0.59  , 90s Hip-Hop            , Souls Of Mischief                                                                                                                                                                                                                                   ,    286440.0, 0.672   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/0PV1TFUMTBrDETzW6KQulB, 93 'Til Infinity                                                                                  ,  1.0, spotify:track:0PV1TFUMTBrDETzW6KQulB, audio_features, 1993-02-13              , https://api.spotify.com/v1/audio-analysis/0PV1TFUMTBrDETzW6KQulB, 0PV1TFUMTBrDETzW6KQulB, 1.04e-06        , 7aSjaEi3OQ2aZemcJDhMb1, 37i9dQZF1DX186v583rmzp, 0PV1TFUMTBrDETzW6KQulB,  0.688 ,  1.0, 206.247, -11.792 , 0.125       ,   0.147 , 93 'til Infinity                                                                       , LOWEST POPULARITY
           4.0,               67,      0.189 ,       0.782 , 90s Hip-Hop            , Mos Def                                                                                                                                                                                                                                             ,    223547.0, 0.589   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/0IVAlb0cFCH1cQ974iR1TU, Ms. Fat Booty                                                                                     ,  1.0, spotify:track:0IVAlb0cFCH1cQ974iR1TU, audio_features, 1999-10-12              , https://api.spotify.com/v1/audio-analysis/0IVAlb0cFCH1cQ974iR1TU, 0IVAlb0cFCH1cQ974iR1TU, 0.0             , 5gK2l2LgWY0BA4p9uy27z6, 37i9dQZF1DX186v583rmzp, 0IVAlb0cFCH1cQ974iR1TU,  0.869 ,  1.0,  90.438, -4.827  , 0.148       ,   0.164 , Black On Both Sides                                                                    , LOWEST POPULARITY
           4.0,               66,      0.303 ,       0.734 , 90s Hip-Hop            , Beastie Boys                                                                                                                                                                                                                                        ,    231493.0, 0.864   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/5fpizYGbi5IQoEraj6FP0R, Intergalactic - Remastered 2009                                                                   ,  1.0, spotify:track:5fpizYGbi5IQoEraj6FP0R, audio_features, 1998-07-14              , https://api.spotify.com/v1/audio-analysis/5fpizYGbi5IQoEraj6FP0R, 5fpizYGbi5IQoEraj6FP0R, 9.85e-06        , 6eGYLONkDMja0MNtZWnRRB, 37i9dQZF1DX186v583rmzp, 5fpizYGbi5IQoEraj6FP0R,  0.47  ,  2.0, 105.932, -6.119  , 0.022       ,   0.246 , Hello Nasty (Deluxe Edition/Remastered)                                                , LOWEST POPULARITY
           4.0,               66,      0.108 ,       0.671 , 90s Hip-Hop            , Dr. Dre                                                                                                                                                                                                                                             ,    310227.0, 0.737   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/1rylJ0VXvhOzLGNm401iaI, Keep Their Heads Ringin'                                                                          ,  1.0, spotify:track:1rylJ0VXvhOzLGNm401iaI, audio_features, 1995-03-07              , https://api.spotify.com/v1/audio-analysis/1rylJ0VXvhOzLGNm401iaI, 1rylJ0VXvhOzLGNm401iaI, 0.00344         , 74iv82AYPjxyWpGbt9LNuP, 37i9dQZF1DX186v583rmzp, 1rylJ0VXvhOzLGNm401iaI,  0.197 ,  0.0,  90.519, -5.131  , 0.0338      ,   0.0596, Keep Their Heads Ringin'                                                               , LOWEST POPULARITY
           4.0,               66,      0.14  ,       0.88  , 90s Hip-Hop            , "JAY-Z, UGK"                                                                                                                                                                                                                                        ,    283067.0, 0.814   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/7m97yKVzPpXV9Z4ezEziOD, Big Pimpin'                                                                                       ,  0.0, spotify:track:7m97yKVzPpXV9Z4ezEziOD, audio_features, 1999-12-28              , https://api.spotify.com/v1/audio-analysis/7m97yKVzPpXV9Z4ezEziOD, 7m97yKVzPpXV9Z4ezEziOD, 0.00672         , 3rWJsuu7ukoZZhp7YYkjNZ, 37i9dQZF1DX186v583rmzp, 7m97yKVzPpXV9Z4ezEziOD,  0.942 , 11.0, 138.083, -6.307  , 0.168       ,   0.0584, Vol. 3... Life And Times Of S. Carter                                                  , LOWEST POPULARITY
           4.0,               68,      0.425 ,       0.598 , 90s Hip-Hop            , 2Pac                                                                                                                                                                                                                                                ,    262507.0, 0.732   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/0XRbYXQUymj9SJkrr8YK5B, Keep Ya Head Up                                                                                   ,  1.0, spotify:track:0XRbYXQUymj9SJkrr8YK5B, audio_features, 1993-02-16              , https://api.spotify.com/v1/audio-analysis/0XRbYXQUymj9SJkrr8YK5B, 0XRbYXQUymj9SJkrr8YK5B, 0.0             , 7FK1855C3n1Q0RKbmvl7ll, 37i9dQZF1DX186v583rmzp, 0XRbYXQUymj9SJkrr8YK5B,  0.595 ,  4.0, 172.329, -7.013  , 0.144       ,   0.508 , Strictly 4 My N.I.G.G.A.Z...                                                           , LOWEST POPULARITY
           4.0,               65,      0.0538,       0.833 , 90s Hip-Hop            , "Diddy, 112, Faith Evans"                                                                                                                                                                                                                           ,    306560.0, 0.619   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/1yy2DlSDtEt90d54rPDPXz, I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster                                     ,  1.0, spotify:track:1yy2DlSDtEt90d54rPDPXz, audio_features, 1997                    , https://api.spotify.com/v1/audio-analysis/1yy2DlSDtEt90d54rPDPXz, 1yy2DlSDtEt90d54rPDPXz, 2.13e-05        , 33hEDxsIVGf7R6wRdZBQOw, 37i9dQZF1DX186v583rmzp, 1yy2DlSDtEt90d54rPDPXz,  0.901 ,  7.0, 109.92 , -5.595  , 0.111       ,   0.159 , No Way Out (2014 Remaster)                                                             , LOWEST POPULARITY
           4.0,               65,      0.164 ,       0.749 , 90s Hip-Hop            , Kris Kross                                                                                                                                                                                                                                          ,    195107.0, 0.745   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX, Jump                                                                                              ,  1.0, spotify:track:27AHAtAirQapVldIm4c9ZX, audio_features, 1992-03-17              , https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX, 27AHAtAirQapVldIm4c9ZX, 0.00403         , 5bGumbB29JBPlv4ECVURka, 37i9dQZF1DX186v583rmzp, 27AHAtAirQapVldIm4c9ZX,  0.481 ,  2.0, 101.972, -10.625 , 0.000501    ,   0.333 , Totally Krossed Out                                                                    , LOWEST POPULARITY
           4.0,               65,      0.229 ,       0.866 , 90s Hip-Hop            , A Tribe Called Quest                                                                                                                                                                                                                                ,    226133.0, 0.534   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/0eEXcw3JLVXcRxYrVYMy68, Electric Relaxation                                                                               ,  1.0, spotify:track:0eEXcw3JLVXcRxYrVYMy68, audio_features, 1999-10-26              , https://api.spotify.com/v1/audio-analysis/0eEXcw3JLVXcRxYrVYMy68, 0eEXcw3JLVXcRxYrVYMy68, 0.266           , 3FAK4h4t9uV4JxzESXllAU, 37i9dQZF1DX186v583rmzp, 0eEXcw3JLVXcRxYrVYMy68,  0.841 , 11.0,  98.243, -9.201  , 0.184       ,   0.0929, The Anthology                                                                          , LOWEST POPULARITY
           4.0,               65,      0.0617,       0.679 , 90s Hip-Hop            , Bone Thugs-N-Harmony                                                                                                                                                                                                                                ,    223547.0, 0.509   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/5KSJ9k1FYjFLnIRlJT2wF8, Tha Crossroads                                                                                    ,  1.0, spotify:track:5KSJ9k1FYjFLnIRlJT2wF8, audio_features, 1995-07-25              , https://api.spotify.com/v1/audio-analysis/5KSJ9k1FYjFLnIRlJT2wF8, 5KSJ9k1FYjFLnIRlJT2wF8, 0.0             , 3r25XjxAmLMOhOWoV6X8N9, 37i9dQZF1DX186v583rmzp, 5KSJ9k1FYjFLnIRlJT2wF8,  0.534 ,  4.0, 144.29 , -7.31   , 0.0856      ,   0.438 , E. 1999 Eternal                                                                        , LOWEST POPULARITY
           4.0,               64,      0.269 ,       0.875 , 90s Hip-Hop            , Gang Starr                                                                                                                                                                                                                                          ,    217440.0, 0.745   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/30oTS7bm0aH3p7lqjEIu8q, Full Clip                                                                                         ,  1.0, spotify:track:30oTS7bm0aH3p7lqjEIu8q, audio_features, 1999-07-13              , https://api.spotify.com/v1/audio-analysis/30oTS7bm0aH3p7lqjEIu8q, 30oTS7bm0aH3p7lqjEIu8q, 2.4e-06         , 0TMIeuykc2gfMc68YGppoh, 37i9dQZF1DX186v583rmzp, 30oTS7bm0aH3p7lqjEIu8q,  0.75  ,  1.0,  95.203, -5.878  , 0.0227      ,   0.287 , Full Clip: A Decade Of Gang Starr                                                      , LOWEST POPULARITY
           4.0,               64,      0.238 ,       0.831 , 90s Hip-Hop            , The Notorious B.I.G.                                                                                                                                                                                                                                ,    319360.0, 0.682   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN, Who Shot Ya? - 2005 Remaster                                                                      ,  1.0, spotify:track:2KFg8kjYy0rYjWsXGhEQHN, audio_features, 1994-09-13              , https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN, 2KFg8kjYy0rYjWsXGhEQHN, 0.0             , 2HTbQ0RHwukKVXAlTmCZP2, 37i9dQZF1DX186v583rmzp, 2KFg8kjYy0rYjWsXGhEQHN,  0.6   ,  7.0,  91.771, -5.697  , 0.256       ,   0.494 , Ready to Die (The Remaster)                                                            , LOWEST POPULARITY
           4.0,               64,      0.134 ,       0.804 , 90s Hip-Hop            , "Warren G, O.G.L.B."                                                                                                                                                                                                                                ,    203027.0, 0.443   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/2ImuQo1g14CTR9hZAZD3aQ, This D.J.                                                                                         ,  0.0, spotify:track:2ImuQo1g14CTR9hZAZD3aQ, audio_features, 1994-06-07              , https://api.spotify.com/v1/audio-analysis/2ImuQo1g14CTR9hZAZD3aQ, 2ImuQo1g14CTR9hZAZD3aQ, 0.0225          , 2VMGv3inRLPM4GOMXf37qu, 37i9dQZF1DX186v583rmzp, 2ImuQo1g14CTR9hZAZD3aQ,  0.58  ,  6.0,  92.035, -10.268 , 0.0312      ,   0.112 , Regulate… G Funk Era                                                                   , LOWEST POPULARITY
           4.0,               64,      0.323 ,       0.634 , 90s Hip-Hop            , "Big Pun, Fat Joe"                                                                                                                                                                                                                                  ,    228173.0, 0.763   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/0B8drtTSp68pZdkmVrG9ZA, Twinz (feat. Fat Joe)                                                                             ,  1.0, spotify:track:0B8drtTSp68pZdkmVrG9ZA, audio_features, 1998-04-28              , https://api.spotify.com/v1/audio-analysis/0B8drtTSp68pZdkmVrG9ZA, 0B8drtTSp68pZdkmVrG9ZA, 3.4e-06         , 3IIHk2ZLXKWuVAjCbQ9g4Y, 37i9dQZF1DX186v583rmzp, 0B8drtTSp68pZdkmVrG9ZA,  0.519 ,  0.0,  94.981, -7.216  , 0.32        ,   0.237 , Capital Punishment                                                                     , LOWEST POPULARITY
           4.0,               64,      0.415 ,       0.822 , 90s Hip-Hop            , Wu-Tang Clan                                                                                                                                                                                                                                        ,    291267.0, 0.509   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/1Sgj10byiGzPpI2IrXSFEn, Protect Ya Neck                                                                                   ,  0.0, spotify:track:1Sgj10byiGzPpI2IrXSFEn, audio_features, 1993-11-09              , https://api.spotify.com/v1/audio-analysis/1Sgj10byiGzPpI2IrXSFEn, 1Sgj10byiGzPpI2IrXSFEn, 7.26e-06        , 3tQd5mwBtVyxCoEo4htGAV, 37i9dQZF1DX186v583rmzp, 1Sgj10byiGzPpI2IrXSFEn,  0.823 ,  8.0, 102.007, -12.31  , 0.0353      ,   0.771 , Enter The Wu-Tang (36 Chambers) [Expanded Edition]                                     , LOWEST POPULARITY
           4.0,               66,      0.118 ,       0.846 , 90s Hip-Hop            , "2Pac, Digital Underground"                                                                                                                                                                                                                         ,    259000.0, 0.416   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/4voEoczU7Ijborps9XF1n3, I Get Around                                                                                      ,  0.0, spotify:track:4voEoczU7Ijborps9XF1n3, audio_features, 1993-02-16              , https://api.spotify.com/v1/audio-analysis/4voEoczU7Ijborps9XF1n3, 4voEoczU7Ijborps9XF1n3, 9.34e-06        , 7FK1855C3n1Q0RKbmvl7ll, 37i9dQZF1DX186v583rmzp, 4voEoczU7Ijborps9XF1n3,  0.645 , 10.0,  96.188, -13.767 , 0.156       ,   0.238 , Strictly 4 My N.I.G.G.A.Z...                                                           , LOWEST POPULARITY
           4.0,               64,      0.189 ,       0.934 , 90s Hip-Hop            , "Ol' Dirty Bastard, Kelis"                                                                                                                                                                                                                          ,    239547.0, 0.459   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/6YYd5MLpu45J0uLrMdivF7, Got Your Money (feat. Kelis)                                                                      ,  1.0, spotify:track:6YYd5MLpu45J0uLrMdivF7, audio_features, 1999                    , https://api.spotify.com/v1/audio-analysis/6YYd5MLpu45J0uLrMdivF7, 6YYd5MLpu45J0uLrMdivF7, 0.0             , 26ykyKCa7xOHOnzLdGARfz, 37i9dQZF1DX186v583rmzp, 6YYd5MLpu45J0uLrMdivF7,  0.697 ,  1.0, 103.04 , -7.654  , 0.0516      ,   0.222 , Nigga Please                                                                           , LOWEST POPULARITY
           4.0,               64,      0.282 ,       0.884 , 90s Hip-Hop            , JAY-Z                                                                                                                                                                                                                                               ,    238467.0, 0.679   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/5Tl0HJvynZtKdSUMKbFVVX, Hard Knock Life (Ghetto Anthem)                                                                   ,  0.0, spotify:track:5Tl0HJvynZtKdSUMKbFVVX, audio_features, 1998-11-29              , https://api.spotify.com/v1/audio-analysis/5Tl0HJvynZtKdSUMKbFVVX, 5Tl0HJvynZtKdSUMKbFVVX, 0.00209         , 3j1xCJdBMCl6wYQXurz2tb, 37i9dQZF1DX186v583rmzp, 5Tl0HJvynZtKdSUMKbFVVX,  0.591 , 10.0,  76.993, -5.857  , 0.0957      ,   0.0289, Vol.2... Hard Knock Life                                                               , LOWEST POPULARITY
           4.0,               64,      0.352 ,       0.634 , 90s Hip-Hop            , Nas                                                                                                                                                                                                                                                 ,    237027.0, 0.845   , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/3gY6tiCNsuVi6s8kPV6aQg, Nas Is Like                                                                                       ,  0.0, spotify:track:3gY6tiCNsuVi6s8kPV6aQg, audio_features, 1999-04-06              , https://api.spotify.com/v1/audio-analysis/3gY6tiCNsuVi6s8kPV6aQg, 3gY6tiCNsuVi6s8kPV6aQg, 5.29e-06        , 4UhEjfIRx4tE1XRY21vwNa, 37i9dQZF1DX186v583rmzp, 3gY6tiCNsuVi6s8kPV6aQg,  0.929 , 11.0,  94.0  , -5.058  , 0.00602     ,   0.0598, I Am...                                                                                , LOWEST POPULARITY
           4.0,               63,      0.384 ,       0.838 , 90s Hip-Hop            , "Mase, Total"                                                                                                                                                                                                                                       ,    242947.0, 0.72    , hip-hop       , 90s              , https://api.spotify.com/v1/tracks/6hxn98poTu1O4YZfafvC18, What You Want (feat. Total)                                                                       ,  0.0, spotify:track:6hxn98poTu1O4YZfafvC18, audio_features, 1997                    , https://api.spotify.com/v1/audio-analysis/6hxn98poTu1O4YZfafvC18, 6hxn98poTu1O4YZfafvC18, 1.11e-05        , 21YtqAiqXNGuvWNBS0JvOy, 37i9dQZF1DX186v583rmzp, 6hxn98poTu1O4YZfafvC18,  0.845 , 10.0,  93.76 , -6.593  , 0.0312      ,   0.422 , Harlem World                                                                           , LOWEST POPULARITY
           4.0,               65,      0.028 ,       0.652 , 80s Rock Anthems       , Survivor                                                                                                                                                                                                                                            ,    230107.0, 0.609   , rock          , 80s              , https://api.spotify.com/v1/tracks/2VN7uPrbryJ7nE2MXX3f9a, "Burning Heart - From ""Rocky IV"" Soundtrack"                                                    ,  0.0, spotify:track:2VN7uPrbryJ7nE2MXX3f9a, audio_features, 1993-01-01              , https://api.spotify.com/v1/audio-analysis/2VN7uPrbryJ7nE2MXX3f9a, 2VN7uPrbryJ7nE2MXX3f9a, 8.79e-06        , 2wBiw6c2bGb4c9pnRdHw6X, 37i9dQZF1DX1spT6G94GFC, 2VN7uPrbryJ7nE2MXX3f9a,  0.646 ,  9.0,  98.125, -9.684  , 0.298       ,   0.0573, Survivor Greatest Hits                                                                 , LOWEST POPULARITY
           3.0,               66,      0.174 ,       0.619 , French Rap Classics    , "Jul, DYSTINCT"                                                                                                                                                                                                                                     ,    220013.0, 0.501   , hip-hop       , french           , https://api.spotify.com/v1/tracks/7wwQoJtPLBVeMIZlW11cp6, Oh qu'elle est belle                                                                              ,  0.0, spotify:track:7wwQoJtPLBVeMIZlW11cp6, audio_features, 2024-01-19              , https://api.spotify.com/v1/audio-analysis/7wwQoJtPLBVeMIZlW11cp6, 7wwQoJtPLBVeMIZlW11cp6, 0.000808        , 49gSslDoncGfaxtZfsHyTA, 6OYaw7arTfoGEHpGdItkLQ, 7wwQoJtPLBVeMIZlW11cp6,  0.623 ,  7.0,  97.419, -8.228  , 0.662       ,   0.113 , Décennie                                                                               , LOWEST POPULARITY
           4.0,               67,      0.299 ,       0.814 , French Rap Classics    , "PLK, Jul"                                                                                                                                                                                                                                          ,    138933.0, 0.668   , hip-hop       , french           , https://api.spotify.com/v1/tracks/2cqtTAnI9E7buORFB9q4ts, Faut pas                                                                                          ,  1.0, spotify:track:2cqtTAnI9E7buORFB9q4ts, audio_features, 2024-02-01              , https://api.spotify.com/v1/audio-analysis/2cqtTAnI9E7buORFB9q4ts, 2cqtTAnI9E7buORFB9q4ts, 0.0             , 1WlS2GoDR8Bj0DaJ9QJhHT, 6OYaw7arTfoGEHpGdItkLQ, 2cqtTAnI9E7buORFB9q4ts,  0.716 , 11.0, 135.979, -6.474  , 0.0248      ,   0.152 , Chambre 140 (Part.3)                                                                   , LOWEST POPULARITY
           4.0,               62,      0.28  ,       0.738 , French Rap Classics    , Josman                                                                                                                                                                                                                                              ,    165507.0, 0.593   , hip-hop       , french           , https://api.spotify.com/v1/tracks/7ujxY1bqVRvMe1sR5iFmxt, Ailleurs                                                                                          ,  0.0, spotify:track:7ujxY1bqVRvMe1sR5iFmxt, audio_features, 2023-10-28              , https://api.spotify.com/v1/audio-analysis/7ujxY1bqVRvMe1sR5iFmxt, 7ujxY1bqVRvMe1sR5iFmxt, 0.0             , 7CWl72c1sWausPdwa2C29w, 6OYaw7arTfoGEHpGdItkLQ, 7ujxY1bqVRvMe1sR5iFmxt,  0.477 , 10.0,  72.494, -8.461  , 0.357       ,   0.11  , J.000.$                                                                                , LOWEST POPULARITY
           4.0,               64,      0.309 ,       0.727 , French Rap Classics    , "Green Montana, SDM"                                                                                                                                                                                                                                ,    172280.0, 0.53    , hip-hop       , french           , https://api.spotify.com/v1/tracks/0ex0EZnrO2mMPIkYp3ewZX, barcelona92                                                                                       ,  0.0, spotify:track:0ex0EZnrO2mMPIkYp3ewZX, audio_features, 2024-04-04              , https://api.spotify.com/v1/audio-analysis/0ex0EZnrO2mMPIkYp3ewZX, 0ex0EZnrO2mMPIkYp3ewZX, 0.000392        , 5ORwfRIZBQiJ1dQ2cQDIFO, 6OYaw7arTfoGEHpGdItkLQ, 0ex0EZnrO2mMPIkYp3ewZX,  0.444 ,  0.0, 122.949, -9.169  , 0.434       ,   0.101 , SAUDADE                                                                                , LOWEST POPULARITY
           4.0,               60,      0.0817,       0.605 , French Rap Classics    , "Gazo, Tiakola"                                                                                                                                                                                                                                     ,    216387.0, 0.668   , hip-hop       , french           , https://api.spotify.com/v1/tracks/5RJcEoBhxDo8QgmKfr3JG8, NOTRE DAME                                                                                        ,  0.0, spotify:track:5RJcEoBhxDo8QgmKfr3JG8, audio_features, 2023-12-01              , https://api.spotify.com/v1/audio-analysis/5RJcEoBhxDo8QgmKfr3JG8, 5RJcEoBhxDo8QgmKfr3JG8, 0.0             , 4C9mVDiMHuxOZ2eORwkCE1, 6OYaw7arTfoGEHpGdItkLQ, 5RJcEoBhxDo8QgmKfr3JG8,  0.567 , 10.0, 147.078, -7.03   , 0.203       ,   0.165 , LA MELO EST GANGX                                                                      , LOWEST POPULARITY
           4.0,               64,      0.0959,       0.735 , French Rap Classics    , "Gazo, Tiakola"                                                                                                                                                                                                                                     ,    229093.0, 0.678   , hip-hop       , french           , https://api.spotify.com/v1/tracks/7AUMxm5ArZPHojwDbdi8Vi, CARTIER                                                                                           ,  1.0, spotify:track:7AUMxm5ArZPHojwDbdi8Vi, audio_features, 2023-12-01              , https://api.spotify.com/v1/audio-analysis/7AUMxm5ArZPHojwDbdi8Vi, 7AUMxm5ArZPHojwDbdi8Vi, 3.97e-05        , 4C9mVDiMHuxOZ2eORwkCE1, 6OYaw7arTfoGEHpGdItkLQ, 7AUMxm5ArZPHojwDbdi8Vi,  0.708 ,  6.0, 145.9  , -5.395  , 0.575       ,   0.0936, LA MELO EST GANGX                                                                      , LOWEST POPULARITY
           4.0,               58,      0.0534,       0.776 , French Rap Classics    , "GIMS, Lossa"                                                                                                                                                                                                                                       ,    161354.0, 0.661   , hip-hop       , french           , https://api.spotify.com/v1/tracks/36sechlCLEmV6QHNt8ryrF, LOCO                                                                                              ,  0.0, spotify:track:36sechlCLEmV6QHNt8ryrF, audio_features, 2024-01-25              , https://api.spotify.com/v1/audio-analysis/36sechlCLEmV6QHNt8ryrF, 36sechlCLEmV6QHNt8ryrF, 6.7e-06         , 6hEF1NitjCscZL8MHcWO3z, 6OYaw7arTfoGEHpGdItkLQ, 36sechlCLEmV6QHNt8ryrF,  0.963 ,  6.0, 122.058, -5.663  , 0.481       ,   0.143 , Les dernières volontés de Mozart (Symphony)                                            , LOWEST POPULARITY
           4.0,               68,      0.191 ,       0.702 , French Rap Classics    , "Gazo, Tiakola"                                                                                                                                                                                                                                     ,    233240.0, 0.693   , hip-hop       , french           , https://api.spotify.com/v1/tracks/6yqwxY8qifBBhyryjZutxk, MAMI WATA                                                                                         ,  0.0, spotify:track:6yqwxY8qifBBhyryjZutxk, audio_features, 2023-12-01              , https://api.spotify.com/v1/audio-analysis/6yqwxY8qifBBhyryjZutxk, 6yqwxY8qifBBhyryjZutxk, 0.0             , 4C9mVDiMHuxOZ2eORwkCE1, 6OYaw7arTfoGEHpGdItkLQ, 6yqwxY8qifBBhyryjZutxk,  0.572 ,  5.0,  87.973, -4.941  , 0.139       ,   0.0702, LA MELO EST GANGX                                                                      , LOWEST POPULARITY
           4.0,               60,      0.206 ,       0.871 , French Rap Classics    , Favé                                                                                                                                                                                                                                                ,    134440.0, 0.7     , hip-hop       , french           , https://api.spotify.com/v1/tracks/6Xp82kv8pd7GVvpjYdgMdx, VIBES                                                                                             ,  1.0, spotify:track:6Xp82kv8pd7GVvpjYdgMdx, audio_features, 2023-10-13              , https://api.spotify.com/v1/audio-analysis/6Xp82kv8pd7GVvpjYdgMdx, 6Xp82kv8pd7GVvpjYdgMdx, 4.21e-05        , 33Hs5QPrPlpiDEWKhNfX2S, 6OYaw7arTfoGEHpGdItkLQ, 6Xp82kv8pd7GVvpjYdgMdx,  0.543 ,  2.0,  94.054, -5.93   , 0.079       ,   0.102 , IL LE FALLAIT                                                                          , LOWEST POPULARITY
           4.0,               62,      0.273 ,       0.709 , K-Pop Daebak           , aespa                                                                                                                                                                                                                                               ,    194173.0, 0.602   , k-pop         , modern           , https://api.spotify.com/v1/tracks/1SaLI6o5GhfcaxPVAJoD3r, Hot Mess                                                                                          ,  1.0, spotify:track:1SaLI6o5GhfcaxPVAJoD3r, audio_features, 2024-07-03              , https://api.spotify.com/v1/audio-analysis/1SaLI6o5GhfcaxPVAJoD3r, 1SaLI6o5GhfcaxPVAJoD3r, 6.3e-05         , 2PvpuCui1GVO8DkFcCHzYU, 1bNuDsel3P60p11Z7vfHMR, 1SaLI6o5GhfcaxPVAJoD3r,  0.844 ,  7.0, 159.971, -5.054  , 0.12        ,   0.312 , Hot Mess                                                                               , LOWEST POPULARITY
           4.0,               63,      0.0535,       0.811 , K-Pop Daebak           , RIIZE                                                                                                                                                                                                                                               ,    152890.0, 0.759   , k-pop         , modern           , https://api.spotify.com/v1/tracks/6Ixrp3yXfzv5brZXmZuXXN, Boom Boom Bass                                                                                    ,  0.0, spotify:track:6Ixrp3yXfzv5brZXmZuXXN, audio_features, 2024-06-17              , https://api.spotify.com/v1/audio-analysis/6Ixrp3yXfzv5brZXmZuXXN, 6Ixrp3yXfzv5brZXmZuXXN, 9.24e-06        , 52DnBWGBeFmhQP5fkpVPoO, 1bNuDsel3P60p11Z7vfHMR, 6Ixrp3yXfzv5brZXmZuXXN,  0.83  ,  5.0, 117.005, -4.24   , 0.0197      ,   0.145 , RIIZING - The 1st Mini Album                                                           , LOWEST POPULARITY
           4.0,               61,      0.051 ,       0.72  , K-Pop Daebak           , Red Velvet                                                                                                                                                                                                                                          ,    225865.0, 0.568   , k-pop         , modern           , https://api.spotify.com/v1/tracks/3pDGJRDN3p6kCNZcD97FYY, Cosmic                                                                                            ,  1.0, spotify:track:3pDGJRDN3p6kCNZcD97FYY, audio_features, 2024-06-24              , https://api.spotify.com/v1/audio-analysis/3pDGJRDN3p6kCNZcD97FYY, 3pDGJRDN3p6kCNZcD97FYY, 0.0             , 4t62n365iuvkvkANFiOG3m, 1bNuDsel3P60p11Z7vfHMR, 3pDGJRDN3p6kCNZcD97FYY,  0.634 ,  1.0, 105.964, -4.483  , 0.0323      ,   0.164 , Cosmic                                                                                 , LOWEST POPULARITY
